,listing_id,latitude,longitude
87639,6889513,40.7405,-73.9767
8764,7096959,40.7077,-73.9434
87640,6947818,40.7911,-73.9735
87646,6911884,40.7568,-73.9982
87651,6884004,40.7654,-73.9656
87652,6865606,40.7381,-74.0009
87654,6920615,40.688,-73.9151
87657,6941977,40.7313,-74.0019
87662,6833425,40.7189,-73.991
87666,6929403,40.7597,-73.9929
87671,6907009,40.7663,-73.9222
87674,6854879,40.7489,-73.9765
87678,6944309,40.7783,-73.9451
87680,6891092,40.6397,-74.0096
87682,6895276,40.7516,-73.969
87683,6828466,40.6936,-73.993
87685,6886099,40.7606,-73.9658
87687,6927539,40.7166,-74.0143
87690,6863802,40.7242,-73.9824
87692,6894908,40.7611,-73.9504
87693,6920416,40.7111,-74.0055
877,7117553,40.7219,-73.9867
87700,6833322,40.7742,-73.9475
87701,6932428,40.7358,-73.9857
87703,6823725,40.7568,-73.9982
87705,6863480,40.8254,-73.9435
87712,6853831,40.7678,-73.9915
87716,6902155,40.7073,-74.0046
87717,6846641,40.7818,-73.9526
87718,6934649,40.7796,-73.9774
8772,7132595,40.6732,-73.9532
87723,6928096,40.7062,-74.0095
87724,6852179,40.7295,-74.0029
87728,6924737,40.7631,-73.9581
87729,6941380,40.8026,-73.9655
87730,6947924,40.7575,-73.9625
87731,6914762,40.7445,-73.9746
87732,6913339,40.7047,-74.0076
87736,6839299,40.7735,-73.9894
87737,6844539,40.7081,-74.0013
87738,6923936,40.8001,-73.9619
8774,7233400,40.7634,-73.9596
87742,6815487,40.7413,-73.9779
87745,6883515,40.7436,-73.9919
87749,6886772,40.7759,-73.9567
8775,7091464,40.7285,-74.0
87751,6895578,40.7678,-73.9915
87752,6946925,40.761,-74.0002
87753,6826254,40.7775,-73.9552
87756,6923725,40.751,-73.9703
87758,6916617,40.838,-73.9438
87759,6865926,40.7752,-73.9887
87760,6859041,40.7205,-73.852
87768,6886561,40.7803,-73.9517
87771,6938075,40.7588,-73.9622
87772,6866354,40.7283,-73.9857
87774,6813474,40.7619,-73.9854
8778,7214729,40.7621,-73.9626
87782,6945490,40.7464,-73.9802
87784,6883197,40.7656,-73.9886
87787,6905019,40.7635,-73.9848
87788,6870997,40.7565,-73.9631
8779,7209472,40.7649,-73.9868
87793,6945927,40.7301,-73.9927
87797,6899005,40.7333,-74.0022
878,7185559,40.7937,-73.9761
87802,6847607,40.7729,-73.9504
87804,6918708,40.7564,-73.9717
87806,6912297,40.7612,-73.9623
8781,7094678,40.7252,-73.9947
87812,6943258,40.7802,-73.9478
87817,6870950,40.7586,-73.9938
87818,6946059,40.7488,-73.977
87821,6824838,40.7233,-73.9884
87832,6839385,40.7728,-73.9502
87836,6924772,40.7681,-73.9544
87837,6879752,40.7494,-73.9875
87841,6919044,40.8493,-73.9361
87849,6820543,40.7709,-73.9917
8785,7129332,40.7074,-74.0069
87852,6869284,40.7686,-73.9867
87854,6833304,40.7678,-73.9915
87857,6902982,40.7073,-74.0122
87864,6898146,40.7915,-73.9756
87866,6873117,40.6589,-73.951
87868,6840084,40.7901,-73.9774
8787,7226601,40.7208,-73.9886
87870,6821828,40.75,-73.9706
87875,6899361,40.7679,-73.9598
87878,6833131,40.9019,-73.857
87880,6818906,40.7783,-73.9523
87881,6927682,40.7454,-73.9776
87882,6825011,40.7415,-73.9759
87883,6942572,40.7717,-73.9518
87885,6932504,40.7513,-73.9862
87886,6929118,40.7826,-73.9509
87887,7282605,40.7815,-73.9471
87889,6916788,40.712,-74.0126
87892,6894011,40.7459,-73.9564
87893,6828306,40.7473,-73.9738
87894,6942047,40.6896,-73.9081
87896,6827809,40.7682,-73.987
87897,6934053,40.6874,-73.945
87898,6850200,40.7412,-73.9772
879,7232795,40.7536,-73.9739
87901,6926413,40.7329,-73.9751
87902,6834971,40.7074,-74.0069
87904,6870775,40.7341,-73.9896
87905,6920168,40.7352,-73.9534
87906,6860194,40.7512,-74.0026
87910,6895013,40.7788,-73.9806
87912,6834193,40.7297,-73.9832
87913,6932501,40.8433,-73.9392
87917,6923195,40.7273,-73.984
87920,6834092,40.7783,-73.9837
87928,6926612,40.7181,-73.9896
87929,6896389,40.7719,-73.9545
8793,7113020,40.7611,-73.9989
87930,6917975,40.708,-74.0149
87931,6831197,40.7372,-73.9981
87933,6813420,40.7782,-73.9779
87937,6901378,40.7491,-73.9789
87938,6871190,40.7792,-73.9532
87939,6823605,40.7633,-73.9577
87940,6938306,40.7874,-73.942
87941,6837514,40.7838,-73.9534
87942,6887983,40.7593,-73.9962
87943,6939652,40.7419,-73.9994
87945,6893886,40.8193,-73.9466
87946,6904215,40.7297,-73.9753
8795,7199415,40.7555,-73.9666
87952,6837645,40.7402,-73.9796
87953,6932241,40.7468,-73.9903
87954,6831955,40.7182,-73.9897
87955,6943251,40.7708,-73.9516
87957,6845681,40.7756,-73.9564
87958,6943729,40.7817,-73.9476
8796,7193854,40.7334,-74.0047
87962,6925101,40.7494,-73.9875
87963,6864265,40.8614,-73.9266
87965,6859645,40.7752,-73.9887
8797,7222270,40.7045,-74.009
87970,6852109,40.6862,-73.9226
87971,6888882,40.7902,-73.9677
87973,6917665,40.7833,-73.9511
87976,6916635,40.7306,-74.0022
87977,6815458,40.6829,-73.959
87978,6871528,40.7328,-74.0089
87979,6886799,40.8242,-73.9526
8798,7179692,40.7708,-73.9864
87980,6886869,40.7208,-73.9892
87989,6859007,40.7632,-73.9631
8799,7148258,40.7947,-73.9667
87991,6869165,40.775,-73.9474
87992,6896672,40.7375,-73.9808
87996,6825710,40.8008,-73.965
87999,6867906,40.7819,-73.9483
88,7167986,40.7743,-73.9875
880,7095707,40.7918,-73.9726
88000,6947126,40.7308,-74.0025
88001,6836567,40.745,-73.9863
88004,6919165,40.7994,-73.9624
88007,6894670,40.7437,-73.9585
8801,7173259,40.7513,-73.9721
88011,6821990,40.7074,-74.007
88012,6881199,40.7637,-73.9635
88014,6904572,40.7952,-73.9637
88015,6900511,40.8012,-73.966
88016,6889076,40.7244,-73.9942
88017,6913536,40.7279,-73.9794
88018,6947089,40.7755,-73.9525
88020,6827363,40.7192,-73.9965
88023,6842249,40.7494,-73.9875
88024,6894218,40.7436,-73.9919
88026,6906335,40.7506,-73.9706
88028,6869322,40.7871,-73.9759
88029,6918262,40.7679,-73.9546
88034,6820578,40.708,-74.0149
88036,6877245,40.6279,-74.0241
88038,6824181,40.771,-73.9591
88039,6829417,40.762,-73.9638
8804,7103091,40.7487,-73.9901
88044,6812179,40.7067,-74.0101
88045,6944186,40.8029,-73.965
88046,6879501,40.7824,-73.9521
88049,6942859,40.7786,-73.9478
8805,7142555,40.7081,-74.0065
88050,6852578,40.7372,-73.9981
88052,6936815,40.7792,-73.9485
88054,6947851,40.7514,-73.9866
88059,6824592,40.7777,-73.9462
8806,7225266,40.7481,-73.9745
88062,6897184,40.7162,-74.0057
88066,6865635,40.8342,-73.9427
88069,6887913,40.7075,-74.0059
8807,7094673,40.7533,-73.9674
88070,6829721,40.6926,-73.9315
88071,6911503,40.8328,-73.9433
88072,6883312,40.7843,-73.9503
88075,6907930,40.7488,-73.9734
88076,6858605,40.7827,-73.9461
8808,7094224,40.7436,-73.9919
88082,6910411,40.6972,-73.9142
88084,7044823,40.7084,-74.0066
88087,6883594,40.7817,-73.9824
88088,6857804,40.7922,-73.9679
88090,6903297,40.7833,-73.9511
88091,6835584,40.7602,-73.9689
88092,6814829,40.763,-73.9579
88093,6936848,40.7059,-73.8339
88095,6836350,40.73,-73.9864
881,7198777,40.7553,-73.9955
88101,6874083,40.7048,-74.0101
88103,6896233,40.7436,-73.9727
88106,6825857,40.7912,-73.9523
88108,6934123,40.6882,-73.9551
8811,7127501,40.7322,-73.9883
88111,6936181,40.7631,-73.9632
88112,6825983,40.7775,-73.9784
88118,6813543,40.7957,-73.9727
8812,7101772,40.7353,-73.9956
88121,6887041,40.6485,-73.9674
88124,6915443,40.6938,-73.9925
88128,6846568,40.7999,-73.9621
88129,6945125,40.7379,-73.9196
8813,7194369,40.7442,-73.8925
88134,6885217,40.7473,-73.9738
88137,6896411,40.7404,-73.9795
88139,6899975,40.7447,-73.9741
88140,6888028,40.718,-74.0112
88142,6918777,40.7561,-73.964
88145,6913569,40.7801,-73.9516
88146,6814559,40.7441,-73.9964
88153,6925763,40.8646,-73.9256
88157,6936503,40.8246,-73.9508
8816,7190632,40.776,-73.9556
88167,6868581,40.71,-74.008
88168,6943484,40.7759,-73.9528
88169,6863955,40.7479,-73.9746
88170,6916592,40.8034,-73.9545
88171,6905633,40.7677,-73.9916
88172,6898529,40.77,-73.9517
88173,6917069,40.716,-73.9559
8818,7154278,40.7064,-74.0157
88182,6844060,40.7636,-73.9261
88183,6874836,40.837,-73.9404
88185,6849064,40.786,-73.9703
88187,6928680,40.7261,-73.9785
8819,7203449,40.7852,-73.949
88191,6904624,40.7491,-73.9789
88195,6944385,40.7448,-74.0052
88199,6879121,40.7399,-73.9864
8820,7088367,40.7085,-74.0165
88203,6847173,40.7745,-73.9897
88207,6919312,40.7075,-74.0059
88208,6910557,40.7098,-74.0091
88214,6940237,40.6832,-74.0033
88220,6915733,40.7815,-73.9471
88223,6869407,40.7372,-73.9981
88224,6853273,40.7423,-73.981
88228,6924789,40.7892,-73.9483
8823,7316264,40.7749,-73.9782
88231,6940948,40.728,-73.9832
88232,6939875,40.756,-73.9697
88233,6895077,40.7447,-73.9782
88234,6941545,40.7617,-73.9617
88236,6869429,40.7229,-73.8442
8824,7147488,40.7752,-73.9887
88240,6816847,40.7707,-73.9817
88241,6929106,40.7519,-73.971
88243,6879780,40.7399,-73.9812
88244,6813827,40.7528,-73.9709
88246,6849371,40.7395,-73.9814
88248,6864833,40.7928,-73.976
88259,6812107,40.7378,-73.9877
8826,7137975,40.8315,-73.9488
88260,6935593,40.7456,-73.9905
88262,6832315,40.7797,-73.9827
88265,6924191,40.7066,-74.0101
8827,7106932,40.7518,-73.9695
88272,6884862,40.7953,-73.9346
88274,6880251,40.8221,-73.95
88276,6869773,40.7322,-74.0019
88282,6929871,40.7369,-73.979
88287,6814401,40.7957,-73.9705
88289,6829198,40.7301,-73.9942
88296,6927386,40.7637,-73.9938
883,7123382,40.6838,-73.9666
8830,7101322,40.6931,-73.9732
88300,6822248,40.7305,-74.1626
88302,6867835,40.6759,-73.9226
88303,6842597,40.7538,-73.9646
88304,6931518,40.7121,-74.0086
88310,6937761,40.8767,-73.9177
88311,6900178,40.8035,-73.9567
88315,6914823,40.7674,-73.9903
88319,6831577,40.7064,-74.01
8832,7199089,40.7708,-73.9864
88325,6935023,40.7225,-73.9892
88327,6830502,40.7595,-73.9922
88328,6891115,40.774,-73.9546
88329,6909799,40.7616,-73.9654
88332,6900886,40.7568,-73.9982
88333,6851217,40.7695,-73.9603
88336,6841714,40.8031,-73.957
88337,6899018,40.7074,-74.007
88339,6932038,40.7523,-73.8824
8834,7313650,40.7401,-73.9887
88341,6875938,40.7269,-73.9787
88342,6917178,40.8381,-73.9434
88347,6867058,40.7593,-73.9959
88348,6920829,40.7433,-73.9909
88349,6875288,40.7965,-73.9618
8835,7179507,40.7775,-73.9784
88350,6888011,40.7067,-74.0076
88351,6915370,40.7976,-73.968
88353,6917300,40.7239,-73.9947
88354,6926620,40.7138,-73.988
88356,6818902,40.8247,-73.9509
88358,6849354,40.7528,-73.9709
88359,6901372,40.7695,-73.9603
8836,7095973,40.753,-73.9695
88361,6866391,40.7344,-74.001
88362,6909601,40.8373,-73.9466
88363,6895996,40.8246,-73.9479
88366,6832677,40.7678,-73.9915
8837,7177982,40.7457,-73.9785
88370,6878957,40.7694,-73.9509
88372,6863626,40.834,-73.9395
88375,6822744,40.8007,-73.9611
88378,6945826,40.7681,-73.9544
88379,6910864,40.6687,-73.9896
88381,6874524,40.7398,-73.9863
88383,6867410,40.7488,-73.9734
88384,6933717,40.6852,-73.913
88385,6842995,40.5956,-73.7555
88387,6943053,40.7231,-74.0044
88388,6875548,40.7783,-73.9478
8839,7167731,40.7856,-73.9498
88392,6911121,40.7673,-73.9574
88393,6826575,40.7655,-73.9857
88395,6911078,40.7098,-74.0179
884,7158186,40.799,-73.9634
88402,6917750,40.7445,-73.9028
88403,6932965,40.7481,-73.9748
88404,6883793,40.7395,-74.0035
88406,6905008,40.7862,-73.9424
88407,6838189,40.7299,-73.9819
88412,6831330,40.7341,-73.9896
88413,6843830,40.7637,-73.9847
8842,7145315,40.7518,-73.9944
88425,6836826,40.7363,-73.8611
88426,6883011,40.7957,-73.9705
88429,6893729,40.8005,-73.9686
8843,7158763,40.7783,-73.9504
88430,6819509,40.7276,-74.0001
88432,6898108,40.7334,-74.0047
88435,6911768,40.7805,-73.9487
88436,6825097,40.7376,-73.9828
88439,6883869,40.7487,-73.9425
88440,6935187,40.7198,-73.9964
88442,6841322,40.7111,-73.8272
88445,6908830,40.7565,-73.9703
88447,6883241,40.7463,-73.9773
88450,6947069,40.7724,-73.9562
88454,6897840,40.7606,-73.966
88456,6814755,40.7617,-73.9617
88457,6819315,40.7278,-73.9809
88458,6944702,40.7759,-73.9528
88459,6842393,40.7334,-74.0047
8846,7206385,40.7714,-73.9929
88460,6813123,40.7704,-73.9566
88461,6821305,40.7332,-73.996
88463,6918687,40.7274,-73.9788
88465,6848899,40.7073,-74.0071
88466,6876032,40.7254,-73.9873
8847,7124383,40.7399,-73.9864
88470,6906230,40.7807,-73.9539
88475,6917796,40.7273,-73.985
88476,6859002,40.7807,-73.9853
88477,6897983,40.7812,-73.9483
88478,6861105,40.7606,-73.9963
88479,6860519,40.8068,-73.9532
88481,6898774,40.7267,-73.9472
88487,6838043,40.7714,-73.949
88489,6843760,40.7488,-73.9868
88490,6935869,40.708,-74.0149
88491,6818239,40.7721,-73.9536
88492,6813014,40.7951,-73.9676
88493,6832100,40.7081,-74.0065
88494,6911201,40.7844,-73.9497
88495,6919220,40.7083,-74.0061
88500,6826619,40.7701,-73.9847
88502,6939968,40.6331,-73.9727
88506,6943649,40.7227,-73.9891
88510,6882783,40.7399,-73.9864
88511,6823625,40.7056,-74.0162
88512,6812198,40.7672,-73.9592
88515,6933518,40.7348,-73.9908
88517,6933446,40.7266,-73.9872
88528,6886426,40.8242,-73.9527
88529,6861988,40.7294,-73.9986
88530,6937852,40.7265,-74.0011
88532,6904840,40.7348,-73.9865
88535,6917780,40.7628,-73.9812
88536,6895099,40.7039,-73.9425
88537,7003706,40.7454,-73.9845
88539,6916125,40.7297,-73.9753
8854,7211385,40.7906,-73.9687
88541,6857894,40.6872,-73.9242
88543,6906867,40.7282,-73.9892
88544,6918274,40.7753,-73.954
88545,6879521,40.7389,-73.9929
88548,6855490,40.7656,-73.9886
8855,7175752,40.7637,-73.9847
88551,6921715,40.7067,-74.0072
88552,6875868,40.7716,-73.9556
88554,6845709,40.6721,-73.9869
88556,6935519,40.7444,-73.9754
88557,6914475,40.7328,-74.0089
88558,6850383,40.761,-73.999
88561,6847013,40.7743,-73.9875
88563,6874367,40.7432,-73.8802
88564,6829757,40.8065,-73.949
88568,6874643,40.7372,-73.9981
88570,6906771,40.7344,-74.001
88575,6923386,40.7711,-73.9564
88581,6896894,40.7626,-73.9213
88582,6934760,40.7065,-74.0077
88583,6855948,40.6774,-73.9553
88584,6946916,40.7726,-73.926
88587,6864109,40.7045,-74.0089
88589,6861911,40.7061,-74.0111
88590,6826802,40.7658,-73.9781
88591,6842352,40.7838,-73.9534
88592,6945011,40.7447,-73.9741
88593,6816268,40.7081,-74.0065
88596,6812201,40.7695,-73.9533
886,7126821,40.6704,-73.9227
88602,6891244,40.77,-73.9213
88603,6890396,40.7613,-73.9998
88607,6927396,40.769,-73.9436
88609,6935689,40.6913,-73.9825
8861,7099313,40.745,-73.9863
88613,6816418,40.7469,-73.9802
88615,6912334,40.7045,-74.0089
88617,6839328,40.7031,-73.9283
88620,6872907,40.7844,-73.9497
88621,6850074,40.7796,-73.9528
88623,6926698,40.786,-73.952
88624,6880290,40.7952,-73.9745
88628,6841187,40.7805,-73.9464
88629,6915162,40.7318,-74.0044
88631,6845453,40.7284,-73.9858
88633,6870025,40.7656,-73.9256
88634,6887850,40.7773,-73.9559
88641,6832779,40.818,-73.9409
88642,6893228,40.7491,-73.9789
88643,6852190,40.7796,-73.9528
88645,6888049,40.7047,-74.0076
88647,6870649,40.7583,-73.9915
88652,6880184,40.739,-73.9807
88655,6834389,40.8136,-73.9558
88657,6892924,40.7965,-73.9618
88659,6875518,40.7179,-74.0148
88660,6863244,40.7579,-73.9653
88662,6919731,40.7233,-73.9915
88665,6899062,40.7074,-74.007
88670,6938279,40.7341,-73.9896
88672,6945059,40.7593,-73.9962
88673,6892189,40.7355,-74.0022
88675,6864032,40.7045,-74.0089
88677,6816452,40.7067,-74.0072
88679,6870438,40.7575,-73.9625
8868,7154868,40.7667,-73.9874
88680,6879197,40.781,-73.9488
88681,6888445,40.7609,-73.9987
88683,6815397,40.6883,-73.9609
88685,6885150,40.7494,-73.9875
88689,6891550,40.7183,-73.9853
88692,6927223,40.7387,-74.0019
88695,6877595,40.7662,-73.9799
88696,6889928,40.755,-73.9636
88697,6930007,40.73,-73.9864
8870,7136492,40.732,-73.9885
88702,6907516,40.7114,-74.0078
88707,6818294,40.7297,-74.0009
88713,6878427,40.7377,-73.9831
88714,6834410,40.777,-73.9523
88715,6854508,40.7633,-73.9295
88716,6815863,40.7064,-74.0157
88718,6931990,40.776,-73.9556
88720,6839925,40.7396,-73.9815
88721,6898438,40.7219,-73.9867
88722,6848681,40.7273,-73.9831
88724,6885721,40.7779,-73.9515
88725,6836900,40.7346,-73.8595
88727,6861502,40.7056,-74.0162
8873,7175390,40.8306,-73.9489
88734,6948082,40.7773,-73.9469
88737,6936025,40.7698,-73.9542
88743,6937294,40.7726,-73.926
88745,6817020,40.761,-73.9885
88746,6931711,40.7382,-74.0023
88747,6920054,40.7936,-73.9731
88748,6829168,40.7422,-73.9825
88755,6861183,40.7476,-73.976
88756,6912289,40.7528,-73.9709
88759,6888107,40.678,-73.9976
88762,6812009,40.8689,-73.9225
88763,6948084,40.7892,-73.9705
88765,6895682,40.7654,-73.9816
8877,7191515,40.7299,-73.9782
88771,6890401,40.7896,-74.0134
88772,6911276,40.7084,-74.0057
88776,6884685,40.7006,-74.0138
88778,6834285,40.634,-74.0217
88781,6850169,40.7637,-73.9846
88784,6942121,40.7293,-73.9987
88786,6913929,40.6721,-73.9398
88787,6873927,40.7389,-73.9929
8879,7234023,40.7078,-74.0084
88791,6908431,40.7778,-73.978
88792,6929411,40.7897,-73.9782
88793,6845864,40.8446,-73.936
88794,6883554,40.7835,-73.9827
88795,6870179,40.7315,-73.9875
88797,6875457,40.8217,-73.9486
88798,6824447,40.725,-73.9463
8880,7109067,40.7461,-73.9947
88803,6878566,40.7695,-73.9561
88805,6903524,40.7368,-73.9821
88806,6926174,40.7781,-73.978
88809,6935285,40.7769,-73.954
8881,7233219,40.7746,-73.9495
88811,6898741,40.7238,-73.946
88812,6869784,40.7676,-73.9601
88814,6891293,40.7225,-74.0099
88817,6851594,40.7695,-73.9603
88818,6936307,40.7601,-73.9901
88819,6917172,40.7031,-73.9283
88822,6887449,40.8336,-73.9425
88826,6862958,40.7691,-73.9554
88828,6910346,40.7489,-73.9765
88831,6928719,40.7805,-73.947
88832,6839075,40.7639,-73.9893
88834,6883156,40.803,-73.9664
88839,6870163,40.7637,-73.9938
88842,6895046,40.7929,-73.9661
88843,6855021,40.6682,-73.9801
88844,6907644,40.7583,-73.9915
88849,6902879,40.7055,-74.0079
88853,6818623,40.7386,-73.9819
88854,6881432,40.8251,-73.951
88855,6894472,40.7233,-73.9915
88858,6866543,40.7652,-73.9246
88860,6890322,40.8209,-73.9561
88861,6933158,40.8273,-73.945
88864,6912837,40.7897,-73.9734
88865,6820431,40.7775,-73.9536
88866,6914853,40.7303,-73.9756
88868,6828173,40.756,-73.9696
88872,6882715,40.6907,-73.9216
88873,6861705,40.818,-73.9409
88874,6945570,40.7427,-73.9781
88875,6928692,40.7297,-73.9832
8888,7221692,40.7678,-73.9915
88882,6921211,40.7348,-73.9818
88885,6878223,40.8462,-73.94
88887,6873870,40.7613,-73.9998
88890,6835570,40.6764,-73.9512
88892,6885921,40.7297,-73.9832
88894,6835244,40.7454,-73.9776
88897,6884825,40.6911,-73.9201
889,7171981,40.7394,-73.9811
88900,6864493,40.7494,-73.9875
88901,6819519,40.7278,-74.0
88904,6867817,40.7571,-73.9647
88905,6832335,40.7521,-73.9743
88909,6919406,40.7198,-73.9898
8891,7201186,40.7808,-73.9508
88912,6938802,40.7079,-74.0027
88913,6832102,40.7625,-73.9864
88918,6925402,40.6551,-73.9616
8892,7089639,40.8199,-73.9531
88920,6870101,40.774,-73.9893
88924,6924712,40.7513,-73.9715
88927,6945149,40.7084,-74.0151
88928,6845929,40.6475,-74.0087
88930,6897488,40.7443,-73.9999
88931,6815957,40.7054,-74.0095
88932,6843684,40.7362,-73.9794
88934,6818860,40.7075,-74.0059
88935,6901749,40.6969,-73.983
88938,7155593,40.7662,-73.9656
88940,6835588,40.74,-73.9976
88941,6945710,40.6386,-73.945
88945,6896570,40.7783,-73.9604
88946,6879785,40.755,-73.9636
88948,6902959,40.7051,-74.0085
88949,6938251,40.7658,-73.9781
88954,6879116,40.7688,-73.9608
88955,6822348,40.7243,-73.9939
88956,6866045,40.7681,-73.9563
88957,6942837,40.7517,-73.969
8896,7109177,40.7035,-73.9897
88965,6926571,40.7586,-73.9838
88967,6822215,40.7319,-73.9875
88969,6881237,40.8031,-73.9684
88970,6823636,40.7661,-73.9461
88977,6905005,40.7163,-74.0042
88978,6906706,40.7595,-73.9922
88979,6818938,40.7111,-74.0055
88982,7137696,40.7866,-73.9504
88983,6825371,40.7613,-73.9998
88984,6838611,40.8495,-73.9328
88989,6841407,40.8668,-73.9277
88991,6834876,40.8022,-73.9452
88992,6922135,40.7246,-73.9833
88993,6899467,40.7201,-73.906
88999,6925349,40.7676,-73.9813
89,7126940,40.8031,-73.9653
89000,6844038,40.7568,-73.9982
89001,6920358,40.7239,-73.9947
89004,6880586,40.7468,-73.9818
89005,6902920,40.7827,-73.9461
89010,6830739,40.7999,-73.9621
89013,6927058,40.7382,-73.9918
89019,6829528,40.708,-74.0149
8902,7143089,40.7535,-73.9742
89022,6851695,40.8689,-73.9168
89024,6943263,40.7792,-73.9514
89029,6888444,40.7067,-74.0071
89031,6898288,40.7471,-73.9416
89033,6822990,40.7324,-73.9875
89037,6835755,40.807,-73.9454
89038,6912702,40.798,-73.9327
89043,6859164,40.8246,-73.9508
89047,6932153,40.7746,-73.9535
8905,7142060,40.7176,-73.9836
89052,6935770,40.7478,-74.0008
89055,6892294,40.706,-74.0117
89056,6898957,40.7382,-74.0023
8906,7168194,40.8514,-73.9347
89060,6902108,40.7226,-73.9963
89064,6938186,40.7864,-73.9421
89066,6874161,40.7058,-74.0096
89068,6881001,40.6877,-73.945
89072,6845321,40.6865,-73.9448
89073,6834854,40.8143,-73.9597
89074,6922050,40.7701,-73.9484
89075,6948181,40.7389,-73.9929
89086,6906659,40.7651,-73.9636
89087,6925679,40.7675,-73.9607
8909,7150899,40.733,-73.9857
89091,6828649,40.6963,-73.9204
89093,6914243,40.7273,-73.9831
89100,6823510,40.7707,-73.9817
89103,6910538,40.7817,-73.9496
89104,6855755,40.7466,-73.9779
89105,6896757,40.7708,-73.9573
89109,6928200,40.6178,-74.0309
89115,6846295,40.7815,-73.948
89120,6889796,40.7772,-73.9862
89121,6887293,40.7237,-73.9898
89125,6907788,40.7708,-73.9817
89132,6907173,40.7771,-73.9445
89133,6946053,40.7575,-73.9625
89135,6941781,40.7073,-74.0071
89139,6936309,40.7313,-74.0029
8914,7282714,40.79,-73.9416
89142,6898317,40.7548,-73.9944
89144,6857153,40.7467,-73.9775
89145,6853408,40.7297,-73.9753
89147,6890953,40.7065,-74.0077
89148,6816053,40.753,-73.9695
89149,6927421,40.7228,-73.9945
89150,6831613,40.7231,-74.0044
89151,6842814,40.7391,-73.9936
89153,6943075,40.7786,-73.9478
89157,6813799,40.7301,-73.9927
89158,6901350,40.7972,-73.9486
